expmod,kurt,Li,count1,count2
210,-0.8401799999999999,52.69300000000001,40.0,101.0
210,-0.10734,31.337,27.75,90.0
225,-0.79723,33.893,56.25,110.75
195,-1.0063,53.871,41.25,98.0
240,-0.87629,57.615,39.5,92.25
195,-0.7623800000000001,37.482,53.5,104.25
225,-0.76175,70.042,17.0,89.5
210,0.071145,77.025,49.25,94.5
225,-1.0779,41.63,40.25,106.0
210,-1.0782,42.797,30.75,98.25
225,-1.0559,63.025,51.25,106.25
225,-0.75638,39.681,50.0,96.5
225,-0.6540199999999999,58.601000000000006,26.5,93.25
210,-0.33214,46.292,32.0,87.25
210,-0.83935,59.944,40.75,106.0
225,-0.52609,31.463,39.0,102.75
240,-0.39784,62.653,38.25,100.25
225,-0.43467,71.708,26.5,93.25
225,-0.83334,67.774,33.5,93.0
195,1.103,63.124,53.0,105.5
210,-0.48204,54.535,57.25,109.0
195,-0.79196,84.443,38.0,105.75
225,0.4154100000000001,43.802,36.0,97.0
225,-0.57725,72.475,36.0,102.0
210,0.18055,77.35,42.0,105.25
255,-0.4687,50.657,40.25,93.25
225,-0.16246,38.389,33.25,92.5
225,-0.48526,50.69,34.0,91.75
210,-0.35165,63.737,40.75,104.25
195,-0.70217,40.788,48.75,100.5
195,-0.90301,48.832,38.0,91.0
270,-0.66208,39.542,46.75,102.5
195,-0.4909600000000001,76.884,30.0,101.0
210,-0.95686,79.94,37.5,96.25
225,-0.44899,47.225,48.25,102.5
210,-0.7208899999999999,60.066,34.5,87.75
225,-0.96313,47.857,62.5,109.5
180,-0.32176,76.385,49.5,95.75
195,-0.29799000000000003,74.679,42.0,101.25
210,-0.3835,69.795,58.0,98.75
195,-0.92913,56.51600000000001,42.5,103.75
195,-0.67128,54.219,38.25,102.0
195,-0.40122,69.708,50.25,96.25
210,-0.6634800000000001,58.175,36.5,104.5
165,0.27271,57.453,34.25,89.75
195,-0.17707,71.19,63.25,109.75
180,-0.58219,48.272,45.25,96.5
225,0.36786,43.477,46.0,112.5
195,-0.80883,45.394,49.0,104.5
225,-0.46012,32.636,27.75,88.5
210,-0.12292,37.604,29.0,88.75
180,-0.5453899999999999,27.656,21.0,98.75
210,-0.63242,59.94300000000001,32.0,97.75
165,-0.27056,71.607,54.5,96.0
195,-0.58526,69.32300000000001,34.5,87.0
165,-0.6943199999999999,50.045,54.5,92.5
210,-0.57872,50.396,45.0,95.75
195,-0.72178,53.5,43.25,107.75
180,-0.79596,63.92100000000001,24.5,79.25
225,-1.2212,30.125,31.75,98.5
165,-0.56529,50.438,28.75,96.5
180,-0.49773,59.286,41.75,89.0
165,-0.60745,51.968,33.0,90.75
195,-0.67661,60.937,21.25,84.75
210,-0.71941,30.568,23.0,85.0
180,-0.50757,66.122,31.0,94.25
165,-1.0225,43.941,32.0,95.5
180,0.8503700000000001,34.17,37.25,94.75
210,-0.36349,68.414,38.0,93.75
165,-0.87213,58.212,40.75,105.25
165,-0.67793,46.552,29.0,90.75
180,0.20468,83.26299999999998,24.25,91.25
180,-0.81973,55.554,22.5,95.75
225,-0.52999,66.411,34.0,96.0
195,-0.6382399999999999,40.015,65.25,112.25
195,-0.36661,56.19300000000001,37.5,92.25
210,0.73666,40.95,34.25,98.25
195,-1.2338,51.244,39.25,99.25
210,-0.88023,52.096,35.75,106.25
225,-1.0376,47.96,39.25,97.75
195,-0.4310100000000001,69.711,26.0,94.25
210,-1.0545,53.395,36.75,96.0
195,-0.79323,32.425,38.25,99.5
210,-0.4893,41.03100000000001,30.25,100.25
210,-0.5082399999999999,36.26300000000001,27.5,97.25
195,-0.19283,64.774,38.5,92.0
210,0.28903,74.708,37.75,89.5
210,-0.67489,47.551,61.75,109.0
195,-0.046687,73.29,17.5,92.5
135,0.052545,43.537,17.5,83.75
225,0.16127,54.438,22.0,94.0
195,-0.41473,81.209,26.5,87.5
225,1.6259,76.191,29.75,98.5
210,0.69697,70.389,24.0,89.5
180,0.41008,65.503,30.5,104.25
195,0.21459,31.585,43.5,99.25
180,-0.28167,52.547,37.0,96.0
195,-0.26968000000000003,72.126,31.5,88.5
180,-0.64615,67.77,34.75,97.5
180,-0.33308000000000004,50.856,30.5,96.25
210,-1.0974,43.788,31.5,94.0
195,-0.81655,54.315,27.75,82.75
210,-0.4894,44.286,49.75,96.75
165,0.55033,65.947,57.0,101.25
165,-0.24276,60.504,35.5,93.25
180,0.075172,70.10300000000001,25.25,91.75
180,-0.34548,63.486,56.75,107.0
225,-0.47971,67.92699999999999,23.75,83.25
180,-1.2869,42.999,26.75,88.0
195,1.1595,55.518,17.75,80.25
165,1.0464,32.301,23.5,64.5
180,0.78136,28.579,25.0,71.5
165,1.2344,35.205,24.75,89.75
165,-0.93214,33.154,37.5,98.25
165,-1.261,21.929,43.0,92.75
180,-1.2113,17.984,31.0,88.0
180,0.61519,43.51,19.5,82.5
180,-0.50649,69.695,39.25,93.0
165,-1.0286,22.162,44.0,92.5
195,-0.47529,43.985,29.0,107.75
180,-0.71863,30.467,45.75,101.75
195,-1.0807,59.162,35.5,99.0
180,-1.14,29.63,35.75,107.0
180,0.22031,70.15,32.0,93.25
225,-0.17845999999999998,53.837,34.75,103.0
210,-0.66735,56.486,49.0,97.25
210,-0.72992,28.091,44.0,101.25
180,-0.6651,24.784,43.0,93.0
180,-1.1926,14.442,36.5,95.0
180,-0.7442,74.85,29.5,89.75
150,0.24614,19.277,18.5,77.5
240,-0.36241,43.256,44.0,86.75
210,-0.26186,28.784,32.75,100.5
165,-0.63778,29.76,41.75,91.75
165,-0.32974000000000003,48.084,42.25,100.0
180,-0.62315,21.751,56.0,98.25
165,-0.42087,27.189,40.75,106.25
180,-0.42237,34.334,37.75,95.5
225,-0.094523,50.118,35.5,104.75
255,-0.5022800000000001,20.441,38.5,97.5
285,-0.37619,24.142,75.25,114.5
270,-0.51845,47.06399999999999,63.0,117.75
285,-0.81707,45.173,70.25,110.0
255,-0.47752,50.215,45.0,108.25
240,-0.80245,35.88800000000001,61.0,121.25
225,-0.7892,37.964,55.25,100.25
240,-0.48145,55.182,48.25,116.0
225,-0.79995,62.952,50.5,113.75
195,-0.77055,37.431,83.0,123.75
240,-0.5099600000000001,50.06399999999999,53.0,103.0
240,-0.51303,47.273,68.75,101.75
240,-0.51708,23.843000000000004,60.75,114.5
225,-0.5461600000000001,44.75,62.0,119.5
225,-0.83262,58.412,48.5,108.25
180,-0.74629,44.598,60.5,119.5
240,-0.7934,57.088,57.0,106.5
225,-0.81408,57.356,62.0,115.25
195,-0.41143,60.06100000000001,63.0,117.0
165,-0.3004,84.31299999999997,49.0,101.5
195,-0.26371,53.566,60.5,103.0
165,-0.4403,50.165,56.25,98.0
195,-0.6082,67.465,56.25,108.25
195,-0.4941100000000001,29.928,55.0,102.25
180,-0.52275,38.245,44.75,104.25
195,-0.62484,62.559,75.75,118.25
210,-0.22543,34.189,58.5,111.75
195,-0.8266399999999999,45.67,56.25,105.25
240,-0.67195,44.875,46.5,114.0
240,-0.88841,65.119,52.25,108.5
210,-0.40203,66.936,54.0,113.75
180,-0.77447,43.629,48.75,100.0
225,-0.7908,22.051,45.0,103.5
210,-0.531,19.345,43.25,109.0
180,-0.38536,37.403,31.0,95.75
240,-0.56234,40.733,30.25,89.25
180,-0.47793,73.926,38.5,110.5
210,0.047318,38.516,37.25,97.75
195,-0.4477,25.512,40.0,97.0
165,-0.46316,68.195,33.5,95.0
180,-0.47899,41.46,43.25,100.25
180,-0.45538,23.381,40.0,102.0
225,-0.51575,56.53,44.75,95.0
225,-0.11969,18.224,37.0,99.0
210,-0.90831,30.526,36.5,94.0
210,-0.39898,56.948,36.25,106.5
180,-0.61378,61.96100000000001,43.25,87.25
165,-0.6258100000000001,35.313,36.5,97.75
180,-0.6762199999999999,53.902,40.0,106.0
180,-1.0164,35.028,37.5,102.25
180,-0.16403,61.08600000000001,45.5,92.25
165,-0.83555,39.689,39.25,112.25
195,-0.6595300000000001,43.015,34.75,95.25
195,-0.33136,63.087,28.5,96.25
180,-0.84555,44.416,45.0,100.75
165,-1.1134,47.924,43.0,86.75
165,-1.032,65.60600000000001,49.75,106.25
180,-1.0277,61.93,40.25,97.25
120,2.165,46.569,25.25,76.25
135,2.9299,47.13399999999999,17.75,73.0
180,1.6974,68.12899999999999,19.0,71.75
135,0.54647,33.791,25.0,71.75
120,0.64037,26.856,23.0,77.25
165,0.26928,30.479,20.0,88.25
150,-0.8776200000000001,34.844,29.0,88.25
165,-1.4418,31.613000000000003,33.0,93.25
180,-1.4182,32.139,47.25,92.5
165,-1.515,42.228,39.25,96.0
180,-1.3186,68.553,35.5,88.5
180,-1.2597,24.606,40.25,99.25
165,-1.3458,22.65,43.5,87.5
165,-1.1906,64.145,42.0,93.25
180,-0.99465,56.022,41.0,110.5
165,-1.2622,70.336,49.75,89.5
180,-1.3176,20.181,31.0,100.5
180,-1.3411,54.27,47.5,95.0
180,-1.1794,32.57,38.75,93.25
180,-1.2778,32.777,40.75,104.25
180,-1.2702,26.195,42.0,95.25
195,-1.1122,59.729,41.0,107.0
180,-0.8454,30.204,31.75,107.25
180,-0.8318200000000001,30.723000000000006,48.0,115.5
180,-0.67467,25.777,44.5,100.0
180,-0.95765,52.21,39.25,96.75
180,-0.98259,67.76899999999999,51.75,98.0
180,-0.80457,26.941,53.0,93.75
180,-0.72053,15.495,52.0,113.5
180,-0.73974,37.618,44.0,106.75
180,-0.8907200000000001,26.17,45.75,112.5
195,-0.75035,27.155,44.75,97.0
180,-0.66137,50.062,32.5,107.0
180,-0.81109,19.579,38.25,92.75
180,-0.96593,19.858,42.25,87.5
180,-0.93268,44.708,47.5,89.5
180,-0.85721,59.395,47.75,103.5
180,-1.0286,47.344,49.25,101.75
180,-0.81863,62.29600000000001,57.25,108.75
165,0.053166,34.478,73.0,109.0
210,0.038643,56.335,36.75,107.5
255,-0.40355,39.605,58.75,99.75
225,-0.7353,32.306,32.75,106.0
240,-0.41972,80.843,35.75,105.0
180,-0.80386,49.01600000000001,41.25,106.25
195,-1.14,51.026,33.5,92.25
195,-1.3822,68.965,34.5,87.0
195,-1.4681,63.907,37.75,97.0
180,-1.3771,70.551,36.75,89.5
165,-1.5122,46.038,31.0,96.0
165,-1.4059,27.553,22.0,86.0
165,-1.3801,53.355,47.5,104.75
165,-1.029,49.73,26.5,90.5
180,-1.2968,66.175,27.25,111.0
165,-1.3611,45.916,26.75,96.75
180,-0.47644,23.712,35.5,101.75
195,-0.58432,55.32899999999999,40.5,104.75
195,-0.59567,30.605,38.0,91.0
195,-1.0801,51.798,38.5,86.5
210,-0.98997,64.785,35.75,98.25
225,-0.89456,33.434,37.5,106.0
180,-0.8019,71.468,36.25,94.0
180,-0.7129,82.036,31.5,79.75
150,-0.22558000000000006,48.033,36.0,97.5
165,-0.32564,50.154,36.0,87.0
165,-0.39839,34.839,42.0,100.5
180,-0.22472,57.585,48.5,95.75
150,-0.56719,36.817,34.25,97.0
165,-0.7609999999999999,58.595,31.0,89.0
165,-1.1222,46.8,35.75,91.5
165,0.13812,35.466,40.75,98.75
135,-0.50818,46.688,33.5,91.25
180,-0.99742,38.535,21.5,91.25
135,-0.14619,33.697,30.25,94.0
135,4.5392,73.77600000000002,15.25,73.5
90,5.7606,31.77,21.75,63.5
105,3.3701,34.15,19.0,76.25
180,-0.12845,71.685,33.75,90.25
180,-0.73451,68.384,36.75,94.75
150,-0.91326,68.26899999999999,39.5,101.0
165,-1.5289,20.148,36.0,95.5
165,-1.534,64.807,55.25,109.25
180,-1.5216,28.259,41.0,92.75
225,-0.22586,32.996,41.75,98.75
180,-0.94315,82.37200000000001,64.25,111.0
180,-1.0333,53.285,30.0,88.25
180,-1.1109,21.315,34.0,97.75
165,-1.117,17.221,35.75,89.25
180,-1.1514,11.896,39.75,95.0
180,-1.2312,18.082,42.25,99.25
180,-1.258,24.685,26.75,88.0
180,-1.2765,55.055,35.75,91.5
165,-1.2213,39.2,33.75,92.0
180,-1.2345,17.119,40.5,99.5
180,-1.1283,46.174,25.25,93.5
180,-1.2808,16.094,37.0,93.5
180,-1.2726,18.286,21.75,90.25
165,-1.0554,33.597,35.25,89.5
180,-0.93519,33.366,36.0,92.25
105,10.455,12.066,19.25,62.25
90,9.1138,15.645,20.5,66.0
105,8.9691,13.822,20.25,67.5
90,9.4126,14.243,20.25,62.5
90,9.4246,12.03,20.25,64.75
90,11.274,16.085,16.25,64.75
75,8.9754,14.455,20.0,65.25
120,6.8444,5.2459,26.0,69.0
90,11.254,6.341,18.5,65.5
105,7.1556,32.495,20.0,69.0
120,6.9797,50.112,19.0,70.75
120,9.9558,23.41,18.75,67.75
120,8.8055,12.864,24.25,71.0
120,4.5814,31.492,18.25,70.0
105,8.4406,58.688,18.5,69.5
105,10.195,31.156,20.0,71.0
105,11.87,65.671,14.25,59.25
105,8.3533,14.809,21.25,67.75
120,8.9386,10.929,24.0,65.25
120,6.3599,32.405,18.75,76.25
135,5.6865,30.164,16.5,68.25
120,10.504,14.021,21.0,67.0
90,8.5919,31.41,18.5,64.25
105,9.0448,13.902,20.5,65.25
105,9.4711,16.898,19.5,69.5
90,7.3829,50.375,17.5,65.75
90,7.6055,40.252,17.25,70.0
120,4.399,31.631,16.75,67.5
75,11.617,12.226,13.75,62.25
90,8.5236,9.8283,18.25,65.0
105,8.3302,42.424,16.25,68.0
120,8.584,22.403,17.25,68.0
120,5.0928,42.117,20.75,69.25
150,6.5163,33.673,20.25,66.0
105,6.1276,29.478,20.75,68.0
120,6.4793,27.382,22.75,70.75
120,8.7872,36.454,18.0,71.0
75,12.941,8.4939,19.0,65.5
135,6.1977,50.966,19.75,65.5
105,8.7301,48.736,19.5,70.0
90,8.1314,39.317,21.75,70.0
75,11.640999999999998,10.188,20.5,64.25
150,3.3594,23.062,14.75,65.0
120,4.6598,25.323,18.0,65.75
120,10.272,14.546,21.75,67.0
105,7.5331,50.898,17.75,66.5
105,8.209,45.088,21.5,67.25
75,9.5576,14.061,15.25,60.0
90,9.0372,12.617,20.25,65.25
75,12.053,7.8345,19.25,63.0
75,9.6988,14.371,14.5,58.5
105,8.9936,17.584,20.75,65.5
90,9.5748,10.671,18.0,64.5
90,8.6442,47.024,21.5,68.25
120,8.6842,26.41,18.25,64.5
120,6.4825,35.753,22.0,74.25
105,9.2328,51.838,20.75,70.25
165,5.5202,38.223,18.0,65.0
105,9.1731,14.715,20.5,65.5
90,9.1179,15.76,20.75,65.5
105,9.2237,12.11,20.25,64.5
75,10.828,8.4043,20.0,61.5
75,9.0402,15.661,18.5,64.25
90,9.008,13.413,20.0,66.5
120,9.2201,16.44,20.0,66.25
120,9.0604,12.315,20.0,64.0
105,9.84,13.363,19.75,62.0
75,13.157,14.45,19.25,66.5
135,2.0971,13.354,14.25,68.75
90,7.8386,53.691,16.0,68.0
105,8.3658,47.968,17.0,69.0
105,9.6617,12.955,19.25,58.25
90,8.8575,13.693,20.25,66.5
90,11.914,24.225,20.5,66.75
135,3.3912,29.95,18.75,65.5
105,10.745,34.549,19.25,64.75
120,5.9165,54.627,20.0,66.0
90,7.5804,9.5748,20.75,66.75
105,10.963,31.529,20.5,69.25
90,7.467,30.9,15.75,58.5
135,7.2229,13.792,24.0,70.0
105,6.8293,46.183,19.5,71.75
105,8.4306,11.219,20.0,71.0
105,9.5576,32.698,19.25,63.75
105,6.1253,30.868,20.25,64.0
135,6.6216,36.668,20.0,68.5
105,8.1247,34.626,18.75,67.75
75,9.0718,13.056,19.5,65.75
90,9.8182,7.2504,17.75,68.5
75,9.3504,15.643,17.25,64.75
75,11.912,13.538,20.5,69.0
165,1.9867,13.136,14.5,69.5
105,8.484,28.307,16.75,68.25
120,4.8618,22.717,12.75,64.75
105,8.7274,47.11600000000001,20.0,70.25
105,9.1037,35.344,18.5,67.0
90,9.3687,14.574000000000002,19.75,66.5
90,9.1394,8.2808,19.25,67.25
105,8.2221,47.316,18.75,68.75
90,9.0546,15.443,21.25,69.5
75,11.586,8.8334,17.25,63.75
75,9.2211,28.418000000000006,20.75,68.5
75,12.217,13.213,17.75,63.0
75,9.3109,24.419,20.75,67.5
75,11.864,12.724,19.0,61.5
90,9.0104,13.352,21.25,64.75
90,9.4723,14.909,21.25,66.75
90,8.552999999999999,10.416,22.75,69.25
105,5.3085,32.234,18.0,67.75
75,11.591,7.147,16.25,61.75
120,5.6063,38.734,19.75,67.75
75,11.535,12.788,16.75,57.5
90,7.7316,49.552,20.25,68.75
75,8.9381,11.961,14.25,65.75
135,4.3194,27.552,18.0,67.75
75,10.844,11.012,20.0,63.5
75,11.786,14.21,19.0,62.25
120,2.3828,14.033,16.5,67.25
105,7.3083,61.205,21.0,64.25
90,9.245,24.521,20.0,66.0
105,7.0131,46.706,18.25,69.25
105,7.6052,47.59,21.25,69.25
135,7.1253,62.367,17.75,66.5
135,6.9785,28.285,20.0,67.75
120,7.4142,49.017,18.25,67.75
135,6.722,54.337,13.5,65.25
75,11.589,7.7421,20.25,64.5
150,4.3104,37.92,17.0,66.0
120,9.276,13.282,20.75,64.5
105,11.718,14.539,17.5,62.5
75,9.2875,16.938,15.0,62.25
90,8.7652,6.8882,19.0,67.5
75,11.445,13.284,13.75,62.25
105,9.127,13.925,20.25,67.75
90,11.828,12.3,16.75,64.75
105,7.5318,32.075,18.5,66.75
165,6.1661,35.519,19.75,68.5
90,10.062,17.131,20.0,68.75
150,5.5404,29.058000000000003,16.0,65.0
90,10.983,15.943,14.75,60.5
75,9.3018,14.745,20.75,67.25
90,9.2194,13.572,20.5,65.5
75,11.48,14.446,16.5,60.25
105,9.3262,14.981,21.25,68.25
90,9.321,12.929,20.5,67.5
90,8.9074,14.326,20.25,64.0
75,11.817,8.7374,18.75,65.0
150,3.5292,14.608,16.5,64.0
90,8.8258,28.963,20.25,67.75
105,9.3463,13.31,19.5,63.25
105,8.9377,29.743,19.75,64.0
90,12.064,15.247,17.0,63.75
90,10.159,10.86,17.25,66.0
150,3.7178,20.316,17.5,70.75
120,9.3447,14.435,20.5,67.0
105,11.55,6.2484,16.75,60.25
90,9.2582,13.684,15.75,62.25
90,9.1394,11.13,20.75,69.5
75,12.054,15.659,18.5,65.5
75,9.1998,13.375,19.75,63.5
90,9.4209,13.847,21.0,66.5
90,11.295,14.380999999999998,16.25,61.25
105,9.2227,13.182,20.25,66.5
105,9.1716,11.684,20.25,69.75
105,10.706,14.081,20.0,68.25
90,9.7568,8.811,14.75,59.25
90,9.3075,14.731,20.25,65.0
105,9.529,15.476,20.0,66.0
90,9.628,14.778,15.5,67.5
90,10.415,32.662,17.75,66.5
90,7.7556,51.517,15.5,63.5
150,6.6044,37.358,22.0,65.0
105,9.1851,13.56,20.5,66.75
105,6.7306,58.882,17.5,73.25
120,7.2496,28.652,20.5,71.0
105,8.2359,62.441,17.5,66.75
90,9.9558,9.341,15.25,62.75
90,10.225,28.183000000000003,17.0,66.75
105,5.6138,27.537,16.5,64.0
135,4.3739,27.723000000000006,18.5,70.0
120,6.4695,47.87600000000001,23.5,72.5
75,7.4485,50.145,20.0,69.25
90,7.9402,33.941,20.5,69.25
105,9.0623,32.931999999999995,19.25,71.5
105,9.6831,33.327,18.5,64.0
105,10.899,56.863,18.5,69.25
90,8.0778,9.2795,25.0,72.5
135,3.8196,21.323,19.5,75.25
120,5.3677,26.897,17.0,69.75
90,8.5465,13.294,18.25,62.5
90,9.6426,43.37,20.75,69.0
105,8.6354,31.232,16.25,64.5
105,5.9249,61.13399999999999,20.0,64.0
90,8.2722,17.558,22.75,68.0
105,9.1195,27.193,18.75,67.25
120,7.0988,27.929,20.0,66.75
135,6.4363,49.523,22.25,65.75
90,8.122,39.934,19.0,75.75
105,6.1667,31.092,21.25,70.75
120,6.4487,16.063,20.0,71.75
135,9.9064,12.567,21.75,63.0
105,8.8485,15.434,21.0,61.75
90,9.1668,12.544,19.0,68.0
120,7.4261,47.214,21.0,66.5
150,4.8053,26.072,21.0,72.0
105,6.9521,57.503,20.75,70.75
105,8.4543,11.271,21.75,67.25
90,9.3207,14.092,21.0,63.5
75,10.132,34.24,14.25,69.0
105,7.3321,39.49,13.75,61.75
165,5.4667,24.982,21.5,71.75
90,10.427,15.193,18.75,61.75
105,7.7818,36.646,20.75,67.0
120,8.0949,54.17100000000001,19.5,64.5
105,9.204,21.036,20.5,70.5
90,6.9155,50.272,22.0,69.75
90,8.6711,41.629,18.0,67.5
105,6.396,44.709,21.75,71.25
135,8.8872,7.2033,20.75,63.5
105,9.3817,15.515999999999998,20.0,65.0
75,12.485,15.369000000000002,19.0,71.0
120,5.0423,65.87,15.75,63.0
90,9.0252,14.453,24.25,71.25
135,5.0951,28.732,14.0,64.25
150,5.6963,53.91,18.5,62.75
105,9.2678,15.358,20.0,64.75
90,7.2217,6.7675,19.75,67.25
120,2.3834,16.191,20.75,72.75
105,10.081,32.058,20.25,66.25
105,8.7515,50.88800000000001,19.75,65.5
105,9.6294,21.976,18.0,65.75
105,10.227,52.859,19.0,70.25
105,7.0812,28.951,15.5,66.5
90,8.5707,9.8473,20.75,65.5
105,6.6208,30.298,12.0,62.25
135,8.6577,14.397,22.5,70.25
90,9.1796,14.334,19.75,66.75
75,11.17,13.512,17.25,63.5
105,8.8805,12.987,16.5,63.0
105,8.8369,14.394,20.0,65.25
105,8.9102,11.905,20.5,67.25
105,8.7667,14.538,20.5,63.75
135,8.9391,17.191,21.0,63.5
90,8.6504,9.2003,22.75,67.75
150,3.4142,26.416,16.25,70.25
90,8.7475,11.442,23.75,66.25
90,9.5962,13.748,19.5,65.25
105,7.5049,11.966,23.25,70.75
75,10.947,15.053,16.5,59.25
120,6.3917,28.744,19.75,66.75
105,9.7694,33.591,22.5,67.75
105,6.4437,40.022,19.75,74.75
105,6.539,32.501,19.75,66.75
90,8.7328,47.114,18.75,67.75
90,7.9073,50.17100000000001,19.0,65.0
120,6.2071,8.5354,22.25,67.75
105,8.7702,41.065,19.5,64.25
105,7.7049,47.775,20.75,66.75
105,6.1007,33.616,19.5,71.0
120,9.6347,46.271,18.5,66.75
105,7.346,29.674,22.5,67.75
105,8.7577,14.642,18.5,64.5
90,11.363,15.408,16.75,61.75
105,8.8794,13.425999999999998,20.25,67.25
90,8.6456,14.437,20.5,65.5
120,9.0989,13.637,20.25,66.5
90,11.269,12.601,16.0,63.5
105,8.832,13.755,19.75,64.0
105,8.8814,13.696,20.0,64.25
105,8.9157,8.5713,20.25,66.5
105,8.8717,13.826,20.75,65.0
105,11.087,16.79,16.5,62.0
75,9.0671,13.025,19.5,66.5
105,9.0884,11.786,21.0,67.75
120,8.0554,40.292,19.25,71.25
105,7.4063,55.962,21.25,68.75
105,7.6044,14.524,22.0,68.25
135,5.6231,41.79600000000001,18.5,69.75
135,6.5396,55.295,21.5,67.25
150,8.581,6.9992,20.25,62.25
135,8.912,11.46,20.75,66.75
90,8.36,16.135,17.5,69.75
90,8.2929,7.2027,21.0,68.75
90,11.699000000000002,47.343,18.25,66.25
105,10.41,43.878,20.0,68.25
120,8.8917,14.497,22.0,66.5
75,12.436,17.475,17.25,70.25
150,2.0144,13.52,15.75,71.0
90,8.8049,44.62,19.75,69.75
120,7.8768,30.255,22.25,69.5
105,7.7887,40.474,21.25,74.0
120,10.872,36.733,20.0,61.75
150,6.1152,12.834,20.25,65.0
105,10.626,58.646,21.5,72.5
105,7.6784,19.597,23.0,71.75
105,9.0411,8.4828,18.0,68.75
75,8.3825,8.5656,17.75,68.25
120,8.724,39.24,16.0,64.0
105,8.3988,8.5905,23.75,69.25
90,10.377,28.566,19.5,75.0
105,9.9589,32.873000000000005,20.0,66.75
120,7.7766,55.76,12.5,63.5
90,10.797,39.656,15.25,63.25
105,10.655,55.285,16.0,63.0
225,1.1923,49.90600000000001,38.5,102.25
255,-0.97614,17.92,43.5,91.75
255,-0.77672,40.385,34.0,95.5
240,-0.78583,35.455,36.0,94.75
300,-0.80429,37.541,54.25,101.75
315,-0.62529,63.08600000000001,31.25,95.25
270,-0.39867,44.272,18.0,96.5
240,-0.22388,45.816,22.0,92.25
225,-0.6070800000000001,27.595,23.75,93.0
285,-0.17858,20.176,20.25,89.5
315,-0.043653,29.718000000000004,17.0,88.5
270,0.7236100000000001,29.451,28.5,90.5
240,0.43688,32.187,16.75,81.0
255,1.2721,30.545,20.75,87.75
330,0.12583,24.994,28.5,99.75
330,0.29188000000000003,29.908,19.5,92.0
300,0.38231,23.688,19.75,90.0
255,0.74045,22.558000000000003,16.75,81.5
225,0.32365,14.754,18.5,79.75
210,1.2046,60.12300000000001,21.5,75.5
210,0.40755,33.77,16.25,80.0
225,-0.53967,27.388,17.25,91.0
210,-0.57111,52.363,25.0,76.25
225,-0.53797,28.166,26.0,85.0
225,0.8690200000000001,25.077,25.0,84.0
225,-0.66496,31.735,14.75,75.0
240,-0.076685,9.8293,16.0,79.5
225,1.1191,61.916,18.5,74.75
210,1.5779,32.522,16.25,75.0
210,2.2791,24.947,22.5,83.5
240,-0.062245,28.739,16.0,81.25
225,0.25212,36.264,20.0,77.5
225,0.75817,31.276,16.75,82.0
210,1.1787,28.389,19.75,79.25
195,1.5875,30.036,16.25,69.5
225,0.96585,17.473,20.25,80.75
225,1.0399,18.474,18.5,86.75
195,1.8082,24.871,16.75,74.0
195,1.1834,24.509,25.75,85.5
225,1.7308,22.519,14.25,83.5
210,-0.7346,15.125,41.0,95.75
210,1.8509,21.352,19.75,78.75
255,1.1479,18.386,18.75,76.75
225,0.93537,13.627,18.5,84.75
210,-0.29437,28.482,30.25,95.25
270,-0.26669,25.079,18.5,80.0
225,-0.63164,44.878,19.75,94.0
225,-0.4652600000000001,55.078,29.0,84.25
195,1.4613,18.623,20.0,88.5
240,-0.65566,26.138,27.0,93.0
285,0.45855,15.923,19.75,81.0
285,0.8361299999999999,21.226,16.25,84.0
270,0.51117,12.737,18.75,83.0
315,-0.16606,23.612,18.75,76.75
285,-0.22946,22.291,18.75,75.5
300,0.05710800000000001,12.67,17.25,72.0
270,0.9824,9.319,19.0,81.0
300,1.4657,22.147,18.5,65.0
240,-0.1675,22.132,17.5,74.0
255,0.038639,9.5127,20.5,74.75
300,-0.1001,12.399,16.25,74.25
240,0.39549,8.3305,18.5,72.5
240,0.7648,20.75,25.5,83.0
285,0.98356,29.569000000000006,19.0,75.0
300,-0.59137,17.29,17.5,87.5
195,1.55,12.925,15.75,81.5
270,-0.1963,30.334,17.25,85.0
240,1.2404,35.221,15.5,65.5
225,2.3107,9.9662,14.5,65.0
255,0.05342,13.692,16.5,80.5
315,-0.46551,14.243,17.5,74.25
285,-0.15373,26.378,21.5,82.0
300,0.51108,16.415,20.25,85.0
240,0.29704,13.117,16.5,74.0
270,1.2816,15.708,18.0,72.25
300,-0.4958,22.64,16.0,69.0
240,0.67896,21.485,17.75,74.25
240,0.31615,18.725,18.5,84.0
255,2.244,9.9264,16.5,73.5
285,-0.037502,22.622,15.25,80.25
285,-0.193,11.683,19.25,80.75
105,4.7643,9.07,11.5,69.25
90,8.9896,10.736,12.0,59.0
105,5.8047,10.874,14.5,55.25
90,8.3428,35.749,24.5,65.0
195,1.6813,19.172,25.0,71.0
120,7.7354,24.814,21.5,69.5
150,2.6576,31.133000000000006,17.0,71.25
180,2.1804,36.452,23.75,78.25
105,4.9354,28.54,14.0,64.0
120,5.9265,64.683,21.25,73.0
165,3.1324,47.13800000000001,21.75,75.25
120,4.9915,7.4751,28.75,78.0
150,2.9868,40.348,18.25,73.5
105,6.4578,11.934,23.5,69.5
135,3.1235,23.587,27.5,80.5
150,3.0238,13.914,21.75,75.25
150,5.8397,28.232,23.25,80.25
135,4.1676,33.911,20.0,72.25
165,4.3411,9.8176,32.0,81.75
120,7.1001,21.063,21.5,76.25
150,1.3822,9.8578,23.25,72.0
135,3.2193,14.388,35.25,84.5
